INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,SMA_5,SMA_10,RSI_14,MACD,MACD_Signal
,BAJFINANCE,29-Aug-24,7400.0,PE,0.0,0.0,0.0,835.65,921.95,0,0.0,0,0,4-Jun-24,696.7800000000008,552.865,75.17842955432918,107.14872607851993,33.03367758115437
,BAJFINANCE,29-Aug-24,7500.0,PE,0.0,0.0,0.0,910.7,999.75,0,0.0,0,0,4-Jun-24,766.0800000000006,608.9350000000001,77.30996032078762,128.53524792947013,52.13399165081753
,BAJFINANCE,29-Aug-24,7600.0,PE,0.0,0.0,0.0,987.95,1080.05,0,0.0,0,0,4-Jun-24,838.2100000000007,673.065,79.28211196761919,149.988673904665,71.70492810158703
,BAJFINANCE,29-Aug-24,7800.0,PE,0.0,0.0,0.0,1149.55,1246.65,0,0.0,0,0,4-Jun-24,929.3900000000007,748.4649999999999,82.67458398795277,177.97880908289847,92.95970429784931
,BAJFINANCE,29-Aug-24,8000.0,PE,0.0,0.0,0.0,1318.8,1420.05,0,0.0,0,0,4-Jun-24,1040.5300000000007,835.5300000000001,85.37556690341876,211.3815781361253,116.64407906550451
,BALKRISIND,27-Jun-24,2440.0,CE,0.0,0.0,0.0,123.7,470.8,0,0.0,0,0,4-Jun-24,898.1400000000007,797.46,39.06469996280062,139.80731938140423,121.27672712868446
,BALKRISIND,27-Jun-24,2460.0,CE,0.0,0.0,0.0,117.1,451.5,0,0.0,0,0,4-Jun-24,739.4200000000008,752.75,38.93907979556761,81.61087939543859,113.34355758203529
,BALKRISIND,27-Jun-24,2480.0,CE,0.0,0.0,0.0,109.15,432.4,0,0.0,0,0,4-Jun-24,563.6600000000007,700.9350000000001,38.777323727000365,34.451151436115765,97.56507635285138
,BALKRISIND,27-Jun-24,2500.0,CE,420.0,420.0,400.0,400.0,413.4,3,26.22,1800,-300,4-Jun-24,413.75000000000074,671.5699999999999,47.38815456153765,20.311750312018205,82.11441114468474
,BALKRISIND,27-Jun-24,2520.0,CE,0.0,0.0,0.0,95.95,394.6,0,0.0,0,0,4-Jun-24,169.18000000000072,604.8550000000001,40.91036643059846,-15.252301854292057,62.64106854488938
,BALKRISIND,27-Jun-24,2540.0,CE,0.0,0.0,0.0,86.8,376.05,0,0.0,0,0,4-Jun-24,161.80000000000072,529.97,40.729927042774854,-43.67197461303323,41.37845991330486
,BALKRISIND,27-Jun-24,2560.0,CE,0.0,0.0,0.0,84.1,357.7,0,0.0,0,0,4-Jun-24,155.20000000000073,447.31000000000006,40.672919715709725,-65.65579828882153,19.971608272879582
,BALKRISIND,27-Jun-24,2580.0,CE,0.0,0.0,0.0,74.15,339.65,0,0.0,0,0,4-Jun-24,148.20000000000073,355.93000000000006,40.44824164133563,-82.92510973522178,-0.6077353287406911
,BALKRISIND,27-Jun-24,2600.0,CE,410.0,410.0,249.8,330.0,321.85,47,412.07,41100,-6300,4-Jun-24,134.20000000000073,273.975,48.349194432736375,-75.10049494553283,-15.50628725209912
,BALKRISIND,27-Jun-24,2620.0,CE,0.0,0.0,0.0,63.0,304.4,0,0.0,0,0,4-Jun-24,127.61000000000072,148.39500000000004,42.07548334856104,-89.413397945685,-30.287709390816296
,BALKRISIND,27-Jun-24,2640.0,CE,281.95,311.6,274.15,286.15,286.15,39,342.56,51600,0,4-Jun-24,167.48000000000073,164.64000000000004,48.133026200515495,-81.80711513445743,-40.59159053954453
,BALKRISIND,27-Jun-24,2660.0,CE,320.0,320.0,234.9,236.7,270.65,34,300.28,142800,900,4-Jun-24,198.00000000000074,176.60000000000005,46.9610311197864,-78.86023127797478,-48.24531868723058
,BALKRISIND,27-Jun-24,2680.0,CE,280.0,290.0,280.0,290.0,254.35,5,44.43,178500,600,4-Jun-24,241.1700000000007,194.68500000000003,48.41890114873248,-71.40087519351715,-52.87642998848789
,BALKRISIND,27-Jun-24,2700.0,CE,274.7,274.7,197.0,238.35,238.35,31,273.97,23400,-3600,4-Jun-24,222.84000000000074,178.52000000000004,47.06874452926036,-68.86319307385924,-56.07378260556216
,BALKRISIND,27-Jun-24,2720.0,CE,245.0,260.0,245.0,260.0,223.15,5,44.55,24300,0,4-Jun-24,262.2400000000007,194.92500000000004,47.7267372476433,-64.36314932684678,-57.731655949819086
,BALKRISIND,27-Jun-24,2740.0,CE,0.0,0.0,0.0,106.0,208.4,0,0.0,300,0,4-Jun-24,226.21000000000066,196.84500000000003,43.577059974969444,-72.38889112816929,-60.663102985489125
,BALKRISIND,27-Jun-24,2760.0,CE,0.0,0.0,0.0,380.0,193.95,0,0.0,300,0,4-Jun-24,254.87000000000072,226.43500000000003,51.63459068603101,-55.99437098814366,-59.72935658602003
,BALKRISIND,27-Jun-24,2780.0,CE,0.0,0.0,0.0,31.25,180.2,0,0.0,0,0,4-Jun-24,203.12000000000074,222.14500000000004,43.181877788190434,-70.332061807347,-61.849897630285426
,BALKRISIND,27-Jun-24,2800.0,CE,260.0,260.0,123.4,175.4,175.4,51,452.19,21000,3600,4-Jun-24,190.5300000000007,206.68500000000003,47.040931563318075,-69.26464507814907,-63.33284711985816
,BALKRISIND,27-Jun-24,2820.0,CE,0.0,0.0,0.0,25.9,154.35,0,0.0,0,0,4-Jun-24,143.71000000000072,202.97500000000005,43.724081227366845,-79.56493516122023,-66.57926472813057
,BALKRISIND,27-Jun-24,2840.0,CE,0.0,0.0,0.0,335.0,142.35,0,0.0,300,0,4-Jun-24,189.51000000000073,207.86000000000004,51.36037573136093,-62.07069023871222,-65.6775498302469
,BALKRISIND,27-Jun-24,2860.0,CE,0.0,0.0,0.0,21.4,130.9,0,0.0,0,0,4-Jun-24,117.79000000000073,186.33000000000004,44.72890211888362,-72.67353891493858,-67.07674764718524
,BALKRISIND,27-Jun-24,2880.0,CE,0.0,0.0,0.0,26.15,120.1,0,0.0,0,0,4-Jun-24,116.77000000000073,159.94500000000005,44.84506529219572,-79.77350823203969,-69.61609976415613
,BALKRISIND,27-Jun-24,2900.0,CE,171.0,182.8,82.9,117.75,117.75,79,716.46,6600,2400,4-Jun-24,105.24000000000073,147.88500000000005,47.15174642677014,-77.11993993937486,-71.11686779919988
,BALKRISIND,27-Jun-24,2920.0,CE,0.0,0.0,0.0,22.3,100.25,0,0.0,0,0,4-Jun-24,104.52000000000073,124.11500000000004,45.038025375960586,-81.77631874210897,-73.2487579877817
,BALKRISIND,27-Jun-24,2940.0,CE,157.4,157.6,73.1,99.0,99.0,61,556.09,6300,6300,4-Jun-24,57.32000000000073,123.41500000000005,47.09054488273418,-78.37403639391367,-74.27381366900809
,BALKRISIND,27-Jun-24,2960.0,CE,0.0,0.0,0.0,18.95,82.8,0,0.0,0,0,4-Jun-24,56.83000000000074,87.31000000000004,45.193609025980905,-81.20103413941406,-75.65925776308929
,BALKRISIND,27-Jun-24,2980.0,CE,0.0,0.0,0.0,11.7,74.95,0,0.0,0,0,4-Jun-24,53.94000000000072,85.35500000000005,45.01673896922,-83.06889808088116,-77.14118582664766
,BALKRISIND,27-Jun-24,3000.0,CE,124.1,136.5,55.25,75.3,75.3,790,7322.9,84300,21000,4-Jun-24,45.45000000000072,75.34500000000006,46.977136999520376,-78.51216586316016,-77.41538183395016
,BALKRISIND,27-Jun-24,3020.0,CE,0.0,0.0,0.0,177.3,60.95,0,0.0,300,0,4-Jun-24,76.45000000000073,90.48500000000004,50.052892742221346,-65.9105988451376,-75.11442523618766
,BALKRISIND,27-Jun-24,3040.0,CE,115.3,115.3,45.35,61.2,61.2,65,607.99,7200,3000,4-Jun-24,68.89000000000073,63.10500000000004,46.73010815682692,-64.54799677865113,-73.00113954468036
,BALKRISIND,27-Jun-24,3060.0,CE,90.0,115.9,45.3,56.1,56.1,89,836.88,12900,5100,4-Jun-24,76.32000000000073,66.57500000000005,46.58381275497218,-63.1516789570033,-71.03124742714495
,BALKRISIND,27-Jun-24,3080.0,CE,93.45,96.3,37.0,50.9,50.9,52,490.88,11400,5700,4-Jun-24,84.16000000000074,69.05000000000004,46.42422615790503,-61.75283531945014,-69.17556500560599
,BALKRISIND,27-Jun-24,3100.0,CE,55.1,86.55,36.5,48.05,48.05,573,5426.59,94200,22800,4-Jun-24,78.71000000000073,62.08000000000004,46.33054440983723,-60.18048961687201,-67.37654992785919
,BALKRISIND,27-Jun-24,3120.0,CE,50.0,50.0,31.35,39.4,39.4,18,170.53,9900,-2100,4-Jun-24,51.13000000000073,63.79000000000004,46.02696064600702,-58.95280578018689,-65.69180109832473
,BALKRISIND,27-Jun-24,3140.0,CE,38.6,38.6,38.6,38.6,38.6,1,9.53,10500,-300,4-Jun-24,46.610000000000724,57.75000000000004,45.996941477742574,-57.38293604169928,-64.03002808699964
,BALKRISIND,27-Jun-24,3160.0,CE,0.0,0.0,0.0,123.35,27.15,0,0.0,2400,0,4-Jun-24,60.06000000000072,68.19000000000004,49.73692601371486,-48.73836076463121,-60.97169462252595
,BALKRISIND,27-Jun-24,3180.0,CE,0.0,0.0,0.0,71.75,23.95,0,0.0,300,0,4-Jun-24,64.23000000000073,74.19500000000005,47.57650371612877,-45.52636177815758,-57.882628053652276
,BALKRISIND,27-Jun-24,3200.0,CE,45.5,60.05,23.3,28.6,28.6,415,4029.77,49200,-4800,4-Jun-24,60.34000000000073,69.52500000000005,45.78547235062758,-45.93318466022916,-55.492739374967655
,BALKRISIND,27-Jun-24,3220.0,CE,0.0,0.0,0.0,4.1,18.45,0,0.0,0,0,4-Jun-24,53.28000000000073,52.205000000000055,44.75526471184309,-47.682881395068954,-53.930767778987914
,BALKRISIND,27-Jun-24,3240.0,CE,0.0,0.0,0.0,2.8,16.15,0,0.0,0,0,4-Jun-24,46.12000000000073,46.365000000000045,44.69779419410463,-48.614035459173415,-52.86742131502501
,BALKRISIND,27-Jun-24,3260.0,CE,30.0,34.0,19.05,19.85,14.1,36,354.69,12900,2100,4-Jun-24,25.420000000000726,42.74000000000005,45.68294542757009,-47.42945205687152,-51.77982746339431
,BALKRISIND,27-Jun-24,3280.0,CE,0.0,0.0,0.0,57.45,12.25,0,0.0,300,0,4-Jun-24,22.56000000000073,43.395000000000046,47.8876444066622,-42.961422872083745,-50.0161465451322
,BALKRISIND,27-Jun-24,3300.0,CE,25.0,41.9,15.2,17.1,17.1,348,3468.6,45900,-7500,4-Jun-24,20.26000000000073,40.30000000000005,45.741948713413485,-42.19004476010377,-48.450926188126516
,BALKRISIND,27-Jun-24,3320.0,CE,0.0,0.0,0.0,63.05,9.2,0,0.0,4200,0,4-Jun-24,32.05000000000073,42.66500000000004,48.56815229040551,-37.43936339305275,-46.248613629111766
,BALKRISIND,27-Jun-24,3360.0,CE,25.0,25.0,13.95,15.6,6.85,18,182.3,3300,2100,4-Jun-24,34.610000000000724,40.365000000000045,45.9088306635952,-37.07584536025719,-44.41405997534085
,BALKRISIND,27-Jun-24,3380.0,CE,0.0,0.0,0.0,22.85,5.9,0,0.0,4200,0,4-Jun-24,35.21000000000073,30.315000000000044,46.39181920399295,-35.790173450115276,-42.68928267029573
,BALKRISIND,27-Jun-24,3400.0,CE,15.05,27.3,9.3,10.4,10.4,436,4464.82,80100,-9300,4-Jun-24,25.80000000000073,24.180000000000046,45.63819481859404,-35.368177811683694,-41.22506169857333
,BALKRISIND,27-Jun-24,3480.0,CE,12.35,19.35,5.6,6.0,6.0,339,3547.49,39600,12600,4-Jun-24,23.58000000000073,21.920000000000048,45.3577592220243,-34.9854954418392,-39.977148447226504
,BALKRISIND,27-Jun-24,2000.0,PE,0.0,0.0,0.0,11.0,0.0,0,0.0,900,0,4-Jun-24,13.17000000000073,22.61000000000005,45.7655915049058,-33.88811756869221,-38.75934227151964
,BALKRISIND,27-Jun-24,2200.0,PE,0.0,0.0,0.0,2.85,0.1,0,0.0,1800,0,4-Jun-24,10.620000000000728,22.615000000000045,45.17374177673367,-33.292301655899635,-37.66593414839564
,BALKRISIND,27-Jun-24,2300.0,PE,1.95,8.5,1.95,3.7,3.7,64,442.65,103200,0,4-Jun-24,6.790000000000728,21.000000000000046,45.253261822603875,-32.37828859994079,-36.608405038704674
,BALKRISIND,27-Jun-24,2320.0,PE,0.0,0.0,0.0,60.0,0.5,0,0.0,300,0,4-Jun-24,16.71000000000073,21.255000000000045,50.3861852757286,-26.802030067779977,-34.647130044519734
,BALKRISIND,27-Jun-24,2340.0,PE,0.0,0.0,0.0,3.5,0.65,0,0.0,900,0,4-Jun-24,16.21000000000073,19.895000000000046,45.750372290997035,-26.634852812465606,-33.044674598108905
,BALKRISIND,27-Jun-24,2360.0,PE,0.0,0.0,0.0,11.3,0.85,0,0.0,2400,0,4-Jun-24,16.270000000000728,14.720000000000045,46.48242390384518,-25.578120172974685,-31.55136371308206
,BALKRISIND,27-Jun-24,2380.0,PE,0.0,0.0,0.0,1.15,1.1,0,0.0,1200,0,4-Jun-24,15.930000000000726,13.275000000000045,45.619735762860536,-25.268393801031944,-30.294769730672037
,BALKRISIND,27-Jun-24,2400.0,PE,3.2,17.85,1.0,7.5,1.45,97,701.85,10800,900,4-Jun-24,16.69000000000073,11.740000000000046,46.29132215665987,-24.23121907884282,-29.082059600306195
,BALKRISIND,27-Jun-24,2440.0,PE,0.0,0.0,0.0,202.75,2.4,0,0.0,0,0,4-Jun-24,45.24000000000073,30.975000000000044,61.88015759403752,-7.566979976514105,-24.779043675547776
,BALKRISIND,27-Jun-24,2460.0,PE,0.0,0.0,0.0,155.5,3.05,0,0.0,0,0,4-Jun-24,75.64000000000073,45.92500000000005,57.52856521573264,1.8060504310256462,-19.462024854233093
,BALKRISIND,27-Jun-24,2480.0,PE,0.0,0.0,0.0,50.0,3.8,0,0.0,300,0,4-Jun-24,83.38000000000072,49.825000000000045,49.207753989402576,0.7130565858670437,-15.427008566213065
,BALKRISIND,27-Jun-24,2500.0,PE,1.35,30.45,1.35,11.1,11.1,86,649.64,14100,9300,4-Jun-24,85.37000000000073,50.65000000000005,46.53508914031405,-3.254537527415252,-12.992514358453501
,BALKRISIND,27-Jun-24,2520.0,PE,0.0,0.0,0.0,253.55,5.85,0,0.0,0,0,4-Jun-24,134.58000000000072,75.63500000000005,60.81891839719743,13.014778053658915,-7.791055876031018
,BALKRISIND,27-Jun-24,2540.0,PE,0.0,0.0,0.0,204.2,7.2,0,0.0,0,0,4-Jun-24,134.87000000000074,90.05500000000004,57.45421087498344,21.676324129387567,-1.8975798749473005
,BALKRISIND,27-Jun-24,2560.0,PE,0.0,0.0,0.0,280.95,8.75,0,0.0,0,0,4-Jun-24,159.96000000000072,117.80000000000004,61.062129499564755,34.33791921288568,5.349519942619295
,BALKRISIND,27-Jun-24,2580.0,PE,0.0,0.0,0.0,231.05,10.6,0,0.0,0,0,4-Jun-24,196.1700000000007,139.77500000000003,57.63974317157297,39.886030241690335,12.256822002433504
,BALKRISIND,27-Jun-24,2600.0,PE,6.0,51.75,5.9,19.15,19.15,1068,8412.22,79500,49200,4-Jun-24,197.7800000000007,141.57500000000005,45.88004843017756,26.87459551791403,15.180376705529609
,BALKRISIND,27-Jun-24,2620.0,PE,0.0,0.0,0.0,259.4,15.2,0,0.0,0,0,4-Jun-24,198.95000000000073,166.76500000000004,56.67318951204855,35.53943047201621,19.252187458826928
,BALKRISIND,27-Jun-24,2640.0,PE,0.0,0.0,0.0,339.5,18.05,0,0.0,0,0,4-Jun-24,226.01000000000073,180.44000000000003,59.568306950480356,48.312854661446494,25.06432089935084
,BALKRISIND,27-Jun-24,2660.0,PE,0.0,0.0,0.0,289.3,21.25,0,0.0,0,0,4-Jun-24,227.68000000000075,193.82000000000002,56.99777360405234,53.76539093907482,30.804534907295636
,BALKRISIND,27-Jun-24,2680.0,PE,40.55,71.0,31.55,31.65,31.65,33,269.04,19800,600,4-Jun-24,187.80000000000072,191.98500000000004,46.020990964552745,36.87133370999075,32.01789466783466
,BALKRISIND,27-Jun-24,2700.0,PE,12.0,85.65,12.0,35.5,35.5,348,2863.59,63900,4800,4-Jun-24,191.0700000000007,194.42500000000004,46.187759269636544,23.52218535432668,30.318752805133066
,BALKRISIND,27-Jun-24,2720.0,PE,0.0,0.0,0.0,17.0,33.55,0,0.0,9300,0,4-Jun-24,142.59000000000074,170.77000000000004,45.46094614691311,11.319608319497831,26.51892390800602
,BALKRISIND,27-Jun-24,2740.0,PE,0.0,0.0,0.0,352.45,38.7,0,0.0,0,0,4-Jun-24,145.18000000000072,185.59500000000006,58.280563252524566,28.38973049084848,26.893085224574513
,BALKRISIND,27-Jun-24,2760.0,PE,105.95,108.45,51.55,53.3,44.15,29,246.45,2100,-300,4-Jun-24,97.98000000000073,162.83000000000004,47.54715023547009,17.576410477053713,25.029750275070352
,BALKRISIND,27-Jun-24,2780.0,PE,0.0,0.0,0.0,34.85,50.3,0,0.0,3600,0,4-Jun-24,98.62000000000072,143.21000000000004,46.97257027865027,7.4323402613791245,21.510268272332105
,BALKRISIND,27-Jun-24,2800.0,PE,32.7,131.45,25.0,63.5,63.5,926,7984.81,120000,46500,4-Jun-24,104.22000000000074,147.64500000000004,48.022959998651984,1.6854779526724997,17.545310208400185
,BALKRISIND,27-Jun-24,2820.0,PE,0.0,0.0,0.0,40.5,64.25,0,0.0,4500,0,4-Jun-24,108.92000000000073,125.75500000000004,47.21439999662947,-4.671015057883082,13.10204515514353
,BALKRISIND,27-Jun-24,2840.0,PE,0.0,0.0,0.0,502.45,72.15,0,0.0,0,0,4-Jun-24,138.9200000000007,142.05000000000004,61.30596355284831,27.25276979205637,15.932190082526098
,BALKRISIND,27-Jun-24,2860.0,PE,85.0,140.0,85.0,92.3,92.3,50,445.13,7500,5100,4-Jun-24,146.72000000000074,122.35000000000002,48.83940654738008,19.235190745233353,16.59279021506755
,BALKRISIND,27-Jun-24,2880.0,PE,0.0,0.0,0.0,537.3,89.75,0,0.0,0,0,4-Jun-24,247.21000000000072,172.91500000000002,58.66143485221964,48.23298276558302,22.920828725170644
,BALKRISIND,27-Jun-24,2900.0,PE,50.0,186.0,49.2,102.35,102.35,346,3106.24,26100,3300,4-Jun-24,254.9800000000007,179.60000000000002,48.79982380848544,35.70552086966799,25.477767154070115
,BALKRISIND,27-Jun-24,2920.0,PE,0.0,0.0,0.0,67.6,109.7,0,0.0,7500,0,4-Jun-24,260.4000000000007,184.66000000000003,48.104035927495545,22.711577550991905,24.92452923345447
,BALKRISIND,27-Jun-24,2940.0,PE,54.4,147.8,54.4,124.65,124.65,18,165.49,4200,1200,4-Jun-24,184.8400000000007,161.88000000000002,49.38007973998237,16.82331338335689,23.304286063434954
,BALKRISIND,27-Jun-24,2960.0,PE,80.2,80.2,80.2,80.2,132.1,1,9.12,1800,0,4-Jun-24,182.4200000000007,164.57000000000002,48.38188430306688,8.47241338440233,20.337911527628428
,BALKRISIND,27-Jun-24,2980.0,PE,113.25,172.8,81.35,149.0,149.0,51,476.12,5100,4500,4-Jun-24,104.76000000000072,175.98500000000004,50.064461081702085,7.321452833832211,17.734619788869185
,BALKRISIND,27-Jun-24,3000.0,PE,78.0,257.25,78.0,165.0,165.0,368,3464.42,53700,0,4-Jun-24,117.29000000000073,186.13500000000005,50.46882057290863,7.612621031148137,15.710220037324977
,BALKRISIND,27-Jun-24,3020.0,PE,139.05,200.65,105.6,174.7,174.7,14,132.24,2100,300,4-Jun-24,138.71000000000075,199.55500000000004,50.72930575123708,8.527779920428145,14.27373201394561
,BALKRISIND,27-Jun-24,3040.0,PE,111.7,202.7,104.4,189.9,189.9,26,248.25,3000,-300,4-Jun-24,151.76000000000073,168.30000000000004,51.162729068442594,10.360137683591375,13.491013147874764
,BALKRISIND,27-Jun-24,3060.0,PE,161.95,208.45,120.9,199.4,199.4,12,116.11,2400,1200,4-Jun-24,175.60000000000073,179.01000000000005,51.45018802378208,12.43551612842191,13.279913743984192
,BALKRISIND,27-Jun-24,3080.0,PE,0.0,0.0,0.0,108.75,212.65,0,0.0,2400,0,4-Jun-24,167.55000000000072,136.15500000000003,48.515678956282116,6.688470566640461,11.961625108515445
,BALKRISIND,27-Jun-24,3100.0,PE,148.6,324.8,148.6,239.8,227.8,48,478.82,31200,-4500,4-Jun-24,182.51000000000073,149.90000000000003,52.71452673065037,12.563708709784436,12.082041828769244
,BALKRISIND,27-Jun-24,3120.0,PE,0.0,0.0,0.0,131.05,243.25,0,0.0,2100,0,4-Jun-24,173.78000000000074,156.24500000000006,49.13348306867764,8.348425674244424,11.33531859786428
,BALKRISIND,27-Jun-24,3140.0,PE,0.0,0.0,0.0,158.4,259.2,0,0.0,1200,0,4-Jun-24,167.48000000000076,159.62000000000006,50.05246321343103,7.132481123046489,10.494751102900722
,BALKRISIND,27-Jun-24,3160.0,PE,0.0,0.0,0.0,681.55,275.55,0,0.0,0,0,4-Jun-24,263.9100000000007,219.75500000000005,63.59928970406078,47.83129970973704,17.962060824267986
,BALKRISIND,27-Jun-24,3180.0,PE,0.0,0.0,0.0,639.2,292.25,0,0.0,0,0,4-Jun-24,370.00000000000074,268.77500000000003,62.130233713166106,75.7944048735574,29.52852963412587
,BALKRISIND,27-Jun-24,3200.0,PE,275.95,276.0,275.95,276.0,309.25,2,20.85,300,0,4-Jun-24,377.24000000000075,279.87500000000006,51.20614385687087,67.86584732528499,37.195993172357696
,BALKRISIND,27-Jun-24,3220.0,PE,0.0,0.0,0.0,605.5,326.6,0,0.0,0,0,4-Jun-24,472.13000000000073,322.95500000000004,58.35925579871829,87.16551480370077,47.18989749862631
,BALKRISIND,27-Jun-24,3240.0,PE,0.0,0.0,0.0,811.4,344.2,0,0.0,0,0,4-Jun-24,602.7300000000007,385.1050000000001,62.0984064329448,117.71806892720372,61.29553178434179
,BALKRISIND,27-Jun-24,3260.0,PE,0.0,0.0,0.0,644.2,362.05,0,0.0,0,0,4-Jun-24,595.2600000000008,429.58500000000004,57.57705238283489,126.97584701339889,74.43159483015322
,BALKRISIND,27-Jun-24,3280.0,PE,0.0,0.0,0.0,908.8,380.1,0,0.0,0,0,4-Jun-24,649.1800000000007,509.59000000000003,62.26008544145143,153.88976606083503,90.32322907628958
,BALKRISIND,27-Jun-24,3320.0,PE,0.0,0.0,0.0,889.35,416.9,0,0.0,0,0,4-Jun-24,771.8500000000007,574.5450000000001,61.720733913268944,171.67087339360307,106.59275793975227
,BALKRISIND,27-Jun-24,3360.0,PE,0.0,0.0,0.0,925.7,454.35,0,0.0,0,0,4-Jun-24,835.8900000000007,654.01,62.3767106778258,186.54529226236895,122.58326480427561
,BALKRISIND,25-Jul-24,2440.0,CE,0.0,0.0,0.0,159.0,496.95,0,0.0,0,0,4-Jun-24,705.4100000000008,654.07,44.89950091120444,134.91191340157445,125.04899452373539
,BALKRISIND,25-Jul-24,2460.0,CE,0.0,0.0,0.0,665.55,479.25,0,0.0,0,0,4-Jun-24,709.6800000000007,652.47,54.05829470005157,133.3295007510764,126.7050957692036
,BALKRISIND,25-Jul-24,2480.0,CE,0.0,0.0,0.0,141.65,461.8,0,0.0,0,0,4-Jun-24,556.2500000000007,602.715,45.61353589673931,88.77770165736916,119.11961694683671
,BALKRISIND,25-Jul-24,2500.0,CE,0.0,0.0,0.0,628.2,444.55,0,0.0,0,0,4-Jun-24,504.0200000000007,637.9350000000001,52.96259916054677,91.67383967047749,113.63046149156487
,BALKRISIND,25-Jul-24,2520.0,CE,0.0,0.0,0.0,125.75,427.55,0,0.0,0,0,4-Jun-24,344.03000000000077,589.96,46.04336159023574,52.816696066269174,101.46770840650574
,BALKRISIND,25-Jul-24,2540.0,CE,0.0,0.0,0.0,591.5,410.85,0,0.0,0,0,4-Jun-24,430.53000000000077,567.97,52.268369638301394,58.92501152090631,92.95916902938585
,BALKRISIND,25-Jul-24,2560.0,CE,0.0,0.0,0.0,111.25,394.4,0,0.0,0,0,4-Jun-24,319.6700000000007,514.675,46.33255323713857,24.728677344101698,79.31307069232902
,BALKRISIND,25-Jul-24,2580.0,CE,0.0,0.0,0.0,555.4,378.25,0,0.0,0,0,4-Jun-24,402.4200000000007,479.33500000000015,51.78589359461928,33.08563857487758,70.06758426883873
,BALKRISIND,25-Jul-24,2600.0,CE,0.0,0.0,0.0,98.1,362.45,0,0.0,0,0,4-Jun-24,296.4000000000007,400.21000000000004,46.54201020852899,2.776298928620747,56.60932720079513
,BALKRISIND,25-Jul-24,2620.0,CE,0.0,0.0,0.0,520.05,346.95,0,0.0,0,0,4-Jun-24,375.2600000000008,359.64500000000004,51.429221221514254,12.657855628235836,47.81903288628327
,BALKRISIND,25-Jul-24,2640.0,CE,0.0,0.0,0.0,86.2,331.75,0,0.0,0,0,4-Jun-24,274.2000000000007,352.365,46.70159162426328,-14.353549870678137,35.38451633489099
,BALKRISIND,25-Jul-24,2660.0,CE,0.0,0.0,0.0,485.6,317.05,0,0.0,0,0,4-Jun-24,349.07000000000073,334.37000000000006,51.153254524545176,-3.49179007785375,27.60925505234204
,BALKRISIND,25-Jul-24,2680.0,CE,0.0,0.0,0.0,75.55,302.55,0,0.0,0,0,4-Jun-24,253.10000000000073,327.76000000000005,46.82877116070743,-27.652613145266457,16.55688141282034
,BALKRISIND,25-Jul-24,2700.0,CE,0.0,0.0,0.0,452.05,288.45,0,0.0,0,0,4-Jun-24,323.8900000000007,310.1450000000001,50.93066120367414,-16.232715398706432,9.998962050514985
,BALKRISIND,25-Jul-24,2720.0,CE,0.0,0.0,0.0,66.1,274.6,0,0.0,0,0,4-Jun-24,233.10000000000076,304.18000000000006,46.93359037915193,-37.888548042869274,0.42146003183813274
,BALKRISIND,25-Jul-24,2740.0,CE,0.0,0.0,0.0,419.5,261.3,0,0.0,0,0,4-Jun-24,299.7600000000008,286.98,50.74538620894904,-26.232137173847377,-4.909259409298969
,BALKRISIND,25-Jul-24,2760.0,CE,0.0,0.0,0.0,57.6,248.35,0,0.0,0,0,4-Jun-24,214.1600000000007,281.615,47.020572480754836,-45.6701954710656,-13.061446621652296
,BALKRISIND,25-Jul-24,2780.0,CE,0.0,0.0,0.0,388.1,235.8,0,0.0,0,0,4-Jun-24,276.6700000000007,264.88500000000005,50.58763868328807,-34.01431299200789,-17.252019895723414
,BALKRISIND,25-Jul-24,2800.0,CE,0.0,0.0,0.0,350.0,223.65,0,0.0,600,0,4-Jun-24,256.2600000000008,290.0750000000001,50.16829371705851,-27.53390007545829,-19.30839593167039
,BALKRISIND,25-Jul-24,2820.0,CE,0.0,0.0,0.0,357.9,211.9,0,0.0,0,0,4-Jun-24,314.6200000000007,273.86,50.26036335461882,-21.512677419182012,-19.749252229172715
,BALKRISIND,25-Jul-24,2840.0,CE,0.0,0.0,0.0,43.25,200.6,0,0.0,0,0,4-Jun-24,239.37000000000072,269.56500000000005,46.569739281821285,-41.65032146433106,-24.129466076204384
,BALKRISIND,25-Jul-24,2860.0,CE,0.0,0.0,0.0,329.1,189.65,0,0.0,0,0,4-Jun-24,293.6700000000007,253.91500000000005,50.15092184685875,-34.150181369056554,-26.13360913477482
,BALKRISIND,25-Jul-24,2880.0,CE,0.0,0.0,0.0,37.35,179.15,0,0.0,0,0,4-Jun-24,223.52000000000075,250.09500000000008,46.70976696390789,-51.15833164917987,-31.13855363765583
,BALKRISIND,25-Jul-24,2900.0,CE,0.0,0.0,0.0,301.35,169.0,0,0.0,0,0,4-Jun-24,213.79000000000073,235.02500000000003,50.049724413488036,-42.8409755250693,-33.47903801513852
,BALKRISIND,25-Jul-24,2920.0,CE,0.0,0.0,0.0,32.15,159.3,0,0.0,0,0,4-Jun-24,148.64000000000073,231.63000000000005,46.8268452213914,-57.31095604862861,-38.24542162183654
